2406,,extra,ATTACHMENTS_TANGO/MIXBODY_AR_T901,mixbody_sm_t9handling01,lasermix,icon_attachment_sm_t9handling_mixbody_01,ATTACHMENTS_TANGO/BODY_MIXBODY_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,0,0,,ATTACHMENTS/MOD_REVEAL_DISTANCE_ADS|1,,,,,,,,0,,,
2407,,extra,ATTACHMENTS_TANGO/BODY_MIXBODY2_GENERAL,mixbody_sm_t9handling02,lasermix2,icon_attachment_sm_t9handling_mixbody_02,ATTACHMENTS_TANGO/BODY_MIXBODY2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3,0,0,0,-3,-3,,ATTACHMENTS/MOD_REVEAL_DISTANCE|1,ATTACHMENTS/MOD_HIP_FIRE_ACCURACY|1,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|-1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,,0,,,
2408,,optic,ATTACHMENTS/SNPRSCOPE,snprscope_sn_t9quickscope,scope,icon_attachment_scope_mike14,ATTACHMENTS/DESC_SNPRSCOPE_DMR,PERKS/COMPLETE_THE_MARKSMAN,,,intscope,,,2.75,0,10,0,-4,-6,,ATTACHMENTS/MOD_ZOOM_LEVEL|1,ATTACHMENTS/MOD_ADS_RAISE_SPEED|-1,,,,,,,0,mp_reticle_scope_sniper,,
2409,,optic,ATTACHMENTS/IRONS,ironsdefault_sn_t9quickscope,ironsdefault,icon_attachment_sn_t9quickscope_ironsdefault,ATTACHMENTS/DESC_IRONS,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,
2410,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_GRIP_SINGLE,grip_sn_t9quickscope01,gripvert,icon_attachment_sn_t9quickscope_grip_01,ATTACHMENTS_TANGO/UNDERBARREL_GRIP_SINGLE_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3.25,0,0,0,0,0,,ATTACHMENTS/MOD_VERTICAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_HORIZONTAL_RECOIL_CONTROL|1,,,,,,,0,,,
2411,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_GRIP2_SNIPER,grip_sn_t9quickscope02,gripvertpro,icon_attachment_sn_t9quickscope_grip_02,ATTACHMENTS_TANGO/UNDERBARREL_GRIP2_SNIPER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,0,0,-5,0,,ATTACHMENTS/MOD_VERTICAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_HORIZONTAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_SPRINT_MOVE_SPEED|-1,,,,,,0,,,
2412,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_SPEEDGRIP_GENERAL,speedgrip_sn_t9quickscope01,gripang,icon_attachment_sn_t9quickscope_speedgrip_01,ATTACHMENTS_TANGO/UNDERBARREL_SPEEDGRIP_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,7,0,,ATTACHMENTS/MOD_MELEE_QUICKNESS|1,,,,,,,,0,,,
2413,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_SPEEDGRIP2_GENERAL,speedgrip_sn_t9quickscope02,gripangpro,icon_attachment_sn_t9quickscope_speedgrip_02,ATTACHMENTS_TANGO/UNDERBARREL_SPEEDGRIP2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,10,0,,ATTACHMENTS/MOD_MOVEMENT_SPEED|1,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|1,,,,,,0,,,
2414,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_MIXUNDER_GENERAL,mixunder_sn_t9quickscope01,gripcust,icon_attachment_sn_t9quickscope_mixunder_01,ATTACHMENTS_TANGO/UNDERBARREL_MIXUNDER_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,5,0,,ATTACHMENTS/MOD_SPRINT_MOVE_SPEED|1,,,,,,,,0,,,
2415,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_MIXUNDER2_OTHER,mixunder_sn_t9quickscope02,gripcust2,icon_attachment_sn_t9quickscope_mixunder_02,ATTACHMENTS_TANGO/UNDERBARREL_MIXUNDER2_OTHER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,2.25,0,0,0,7,-3,,ATTACHMENTS/MOD_SPRINT_MOVE_SPEED|1,ATTACHMENTS/MOD_HORIZONTAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|-1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|-1,,,,0,,,
2416,,reargrip,ATTACHMENTS_TANGO/HANDLE_HANDLE_GENERAL,handle_sn_t9quickscope01,pistolgrip01,icon_attachment_sn_t9quickscope_handle_01,ATTACHMENTS_TANGO/HANDLE_HANDLE_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3.75,0,0,0,0,0,,ATTACHMENTS/MOD_FLINCH_RESISTANCE|1,,,,,,,,0,,,
2417,,reargrip,ATTACHMENTS_TANGO/HANDLE_HANDLE2_GENERAL,handle_sn_t9quickscope02,pistolgrip02,icon_attachment_sn_t9quickscope_handle_02,ATTACHMENTS_TANGO/HANDLE_HANDLE2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3.5,0,0,0,4,0,,ATTACHMENTS/MOD_ADS_TIME|1,ATTACHMENTS/MOD_FLINCH_RESISTANCE|1,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|-1,,,,,,0,,,
2418,,reargrip,ATTACHMENTS_TANGO/HANDLE_QUICKDRAW_GENERAL,quickdraw_sn_t9quickscope01,pistolgrip03,icon_attachment_sn_t9quickscope_quickdraw_01,ATTACHMENTS_TANGO/HANDLE_QUICKDRAW_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,4,0,,ATTACHMENTS/MOD_ADS_TIME|1,,,,,,,,0,,,
2419,,reargrip,ATTACHMENTS_TANGO/HANDLE_QUICKDRAW2_GENERAL,quickdraw_sn_t9quickscope02,pistolgrip04,icon_attachment_sn_t9quickscope_quickdraw_02,ATTACHMENTS_TANGO/HANDLE_QUICKDRAW2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,8,-4,,ATTACHMENTS/MOD_ADS_TIME|1,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|-1,,,,,,,0,,,
2420,,reargrip,ATTACHMENTS_TANGO/HANDLE_MIXHANDLE_GENERAL,mixhandle_sn_t9quickscope01,pistolgrip05,icon_attachment_sn_t9quickscope_mixhandle_01,ATTACHMENTS_TANGO/HANDLE_MIXHANDLE_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,2.25,0,0,0,2,2,,ATTACHMENTS/MOD_FLINCH_RESISTANCE|1,ATTACHMENTS/MOD_AIM_WHILE_GOING_PRONE|1,,,,,,,0,,,
2421,,reargrip,ATTACHMENTS_TANGO/HANDLE_MIXHANDLE2_GENERAL,mixhandle_sn_t9quickscope02,pistolgrip06,icon_attachment_sn_t9quickscope_mixhandle_02,ATTACHMENTS_TANGO/HANDLE_MIXHANDLE2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,0,0,7,-4,,ATTACHMENTS/MOD_ADS_TIME|1,ATTACHMENTS/MOD_FLINCH_RESISTANCE|1,ATTACHMENTS/MOD_AIM_WHILE_GOING_PRONE|1,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|-1,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|-1,,,,0,,,
2422,,frontpiece,ATTACHMENTS_TANGO/BARREL_BARREL_SNIPER_QUICKSCOPE,barrel_sn_t9quickscope01,barlong,icon_attachment_sn_t9quickscope_barrel_01,ATTACHMENTS_TANGO/BARREL_BARREL_SNIPER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,5,0,0,0,,ATTACHMENTS/MOD_BULLET_VELOCITY|1,,,,,,,,0,,,
2423,,frontpiece,ATTACHMENTS_TANGO/BARREL_BARREL2_SNIPER_QUICKSCOPE,barrel_sn_t9quickscope02,barcust,icon_attachment_sn_t9quickscope_barrel_02,ATTACHMENTS_TANGO/BARREL_BARREL2_SNIPER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,-4,0,5,0,0,0,,ATTACHMENTS/MOD_BULLET_VELOCITY|1,ATTACHMENTS/MOD_IDLE_SWAY_CONTROL|-1,,,,,,,0,,,
2424,,frontpiece,ATTACHMENTS_TANGO/BARREL_HEAVY_SNIPER_QUICKSCOPE,heavy_sn_t9quickscope01,barshort,icon_attachment_sn_t9quickscope_heavy_01,ATTACHMENTS_TANGO/BARREL_HEAVY_SNIPER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,7,0,0,0,0,,ATTACHMENTS/MOD_VEH_DAMAGE|1,,,,,,,,0,,,
2425,,frontpiece,ATTACHMENTS_TANGO/BARREL_HEAVY2_SNIPER_QUICKSCOPE,heavy_sn_t9quickscope02,barcust3,icon_attachment_sn_t9quickscope_heavy_02,ATTACHMENTS_TANGO/BARREL_HEAVY2_SNIPER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-3,0,8,0,,ATTACHMENTS/MOD_STRAFE_SPEED|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
2426,,frontpiece,ATTACHMENTS_TANGO/BARREL_MIXBARREL_SNIPER_QUICKSCOPE,mixbarrel_sn_t9quickscope01,barmid,icon_attachment_sn_t9quickscope_mixbarrel_01,ATTACHMENTS_TANGO/BARREL_MIXBARREL_SNIPER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,-3,0,8,7,-3,-3,,ATTACHMENTS/MOD_FIRE_RATE|1,ATTACHMENTS/MOD_BULLET_VELOCITY|1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|-1,ATTACHMENTS/MOD_IDLE_SWAY_CONTROL|-1,,,,,0,,,
2427,,frontpiece,ATTACHMENTS_TANGO/BARREL_MIXBARREL2_SNIPER_QUICKSCOPE,mixbarrel_sn_t9quickscope02,barcust2,icon_attachment_sn_t9quickscope_mixbarrel_02,ATTACHMENTS_TANGO/BARREL_MIXBARREL2_SNIPER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,5,7,3,0,3,,ATTACHMENTS/MOD_RELOAD_QUICKNESS|1,ATTACHMENTS/MOD_FIRE_RATE|1,ATTACHMENTS/MOD_DAMAGE|1,ATTACHMENTS/MOD_BULLET_VELOCITY|1,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|-1,ATTACHMENTS/MOD_MAX_AMMO|-1,ATTACHMENTS/MOD_AMMO_CAPACITY_T9|-1,,0,,,
2428,,backpiece,ATTACHMENTS_TANGO/STOCK_STALKER_GENERAL,stalker_sn_t9quickscope01,stockl,icon_attachment_sn_t9quickscope_stalker_01,ATTACHMENTS_TANGO/STOCK_STALKER_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,4,0,,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|1,,,,,,,,0,,,
2429,,backpiece,ATTACHMENTS_TANGO/STOCK_STALKER2_GENERAL,stalker_sn_t9quickscope02,stockh,icon_attachment_sn_t9quickscope_stalker_02,ATTACHMENTS_TANGO/STOCK_TAC_CHEEK_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,-4,0,0,0,12,0,,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|1,ATTACHMENTS/MOD_HIP_FIRE_ACCURACY|-1,,,,,,0,,,
2430,,backpiece,ATTACHMENTS_TANGO/STOCK_CQB_PAD_T9,sprintout_sn_t9quickscope01,stocks,icon_attachment_sn_t9quickscope_sprintout_01,ATTACHMENTS_TANGO/STOCK_SPRINTOUT_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,6,0,,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|1,,,,,,,,0,,,
2431,,backpiece,ATTACHMENTS_TANGO/STOCK_MARATHON_T9,sprintout_sn_t9quickscope02,stockno,icon_attachment_sn_t9quickscope_sprintout_02,ATTACHMENTS_TANGO/STOCK_MARATHON_SN_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,-4,0,0,0,15,0,,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|1,ATTACHMENTS/MOD_HIP_FIRE_ACCURACY|-1,,,,,,,0,,,
2432,,backpiece,ATTACHMENTS_TANGO/STOCK_DUSTER_PAD_T9,mixstock_sn_t9quickscope01,stockfold,icon_attachment_sn_t9quickscope_mixstock_01,ATTACHMENTS_TANGO/STOCK_RETRO_SN_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,10,0,,ATTACHMENTS/MOD_SLIDE_SPEED|1,,,,,,,,0,,,
2433,,backpiece,ATTACHMENTS_TANGO/STOCK_RAIDER_PAD_T9,mixstock_sn_t9quickscope02,stockcust,icon_attachment_sn_t9quickscope_mixstock_02,ATTACHMENTS_TANGO/STOCK_RAIDER_SN_T9_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,-6,0,0,0,17,0,,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|1,ATTACHMENTS/MOD_HIP_FIRE_ACCURACY|-1,,,,,,0,,,
2434,,magazine,ATTACHMENTS_TANGO/MAG_EXTCLIP_7,extclip_sn_t9quickscope01,xmags,icon_attachment_sn_t9quickscope_extclip_01,ATTACHMENTS_TANGO/MAG_EXTCLIP_7_DESC,,,,,,,0,0,0,0,0,-2,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_MAX_AMMO|1,ATTACHMENTS/MOD_AMMO_CAPACITY_T9|1,ATTACHMENTS/MOD_RELOAD_QUICKNESS|-1,,,,,0,,,
2435,,magazine,ATTACHMENTS_TANGO/MAG_EXTCLIP2_9,extclip_sn_t9quickscope02,xmagslrg,icon_attachment_sn_t9quickscope_extclip_02,ATTACHMENTS_TANGO/MAGS_EXT_SN_T9_DESC,,,,,,,0,0,0,0,-2,-2,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_MAX_AMMO|1,ATTACHMENTS/MOD_AMMO_CAPACITY_T9|1,ATTACHMENTS/MOD_RELOAD_QUICKNESS|-1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,0,,,
2436,,magazine,ATTACHMENTS_TANGO/MAG_FASTLOADER_T9,fastmag_sn_t9quickscope01,boltl,icon_attachment_sn_t9quickscope_fastmag_01,ATTACHMENTS_TANGO/MAG_FASTRELOAD_SNIPER_QUICKSCOPE_DESC,,,,,,,0,0,0,0,0,2,,ATTACHMENTS/MOD_RELOAD_QUICKNESS|1,,,,,,,,0,,,
2437,,magazine,ATTACHMENTS_TANGO/MAG_FASTRELOAD2_GENERAL,fastmag_sn_t9quickscope02,bolttac,icon_attachment_sn_t9quickscope_fastmag_02,ATTACHMENTS_TANGO/MAG_FASTRELOAD2_SNIPER_QUICKSCOPE_DESC,,,,,,,0,0,0,0,-1,3,,ATTACHMENTS/MOD_RELOAD_QUICKNESS|1,ATTACHMENTS/MOD_MAX_AMMO|1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,,,0,,,
2438,,magazine,ATTACHMENTS_TANGO/MAG_MIXCLIP_7,mixclip_sn_t9quickscope01,smags,icon_attachment_sn_t9quickscope_mixclip_01,ATTACHMENTS_TANGO/MAGS_SPEED_SN_T9_DESC,,,,,,,0,0,0,0,-2,3,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_MAX_AMMO|1,ATTACHMENTS/MOD_RELOAD_QUICKNESS|1,ATTACHMENTS/MOD_AMMO_CAPACITY_T9|1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,0,,,
2439,,magazine,ATTACHMENTS_TANGO/MAG_MIXCLIP2_9,mixclip_sn_t9quickscope02,smags2,icon_attachment_sn_t9quickscope_mixclip_02,ATTACHMENTS_TANGO/MAGS_FAST_SN_T9_DESC,,,,,,,0,0,0,0,-2.5,5,,ATTACHMENTS/MOD_MAGAZINE_AMMO_CAPACITY|1,ATTACHMENTS/MOD_MAX_AMMO|1,ATTACHMENTS/MOD_RELOAD_QUICKNESS|1,ATTACHMENTS/MOD_AMMO_CAPACITY_T9|1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,0,,,
2440,,muzzle,ATTACHMENTS_TANGO/MUZZLE_SUPPRESSED_SNIPER,silencer_sn_t9quickscope01,silencer,icon_attachment_sn_t9quickscope_silencer_01,ATTACHMENTS_TANGO/MUZZLE_SUPPRESSED_SNIPER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,-5,0,0,7,,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,,,,0,,,
2441,,muzzle,ATTACHMENTS_TANGO/MUZZLE_SUPPRESSED2_SN_T9,silencer_sn_t9quickscope02,silencer2,icon_attachment_sn_t9quickscope_silencer_02,ATTACHMENTS_TANGO/MUZZLE_SUPPRESSED2_SNIPER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3.25,0,-5,0,-3,10,,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_VERTICAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_IDLE_SWAY_CONTROL|1,ATTACHMENTS/MOD_ADS_TIME|-1,ATTACHMENTS/MOD_BULLET_VELOCITY|-1,,,,0,,,
2442,,muzzle,ATTACHMENTS_TANGO/MUZZLE_MIXMUZZLE_SNIPER_308,mixmuzzle_sn_t9quickscope01,silencer3,icon_attachment_sn_t9quickscope_mixmuzzle_01,ATTACHMENTS_TANGO/MUZZLE_MIXMUZZLE_SNIPER_308_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,0,5,,ATTACHMENTS/MOD_MUZZLE_FLASH|1,,,,,,,,0,,,
2443,,muzzle,ATTACHMENTS_TANGO/MUZZLE_MIXMUZZLE2_SNIPER,mixmuzzle_sn_t9quickscope02,silencer4,icon_attachment_sn_t9quickscope_mixmuzzle_02,ATTACHMENTS_TANGO/MUZZLE_MIXMUZZLE2_SNIPER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3.5,0,0,0,-6,7,,ATTACHMENTS/MOD_MUZZLE_FLASH|1,ATTACHMENTS/MOD_IDLE_SWAY_CONTROL|1,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|-1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,,0,,,
2444,,muzzle,ATTACHMENTS_TANGO/MUZZLE_COMPENSATOR_SNIPER_308MM,compensator_sn_t9quickscope01,comp,icon_attachment_sn_t9quickscope_compensator_01,ATTACHMENTS_TANGO/MUZZLE_COMPENSATOR_SNIPER_308MM_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,2.25,0,0,0,0,5,,ATTACHMENTS/MOD_IDLE_SWAY_CONTROL|1,,,,,,,,0,,,
2445,,muzzle,ATTACHMENTS_TANGO/MUZZLE_COMPENSATOR2_SNIPER,compensator_sn_t9quickscope02,linearbrake,icon_attachment_sn_t9quickscope_compensator_02,ATTACHMENTS_TANGO/MUZZLE_COMPENSATOR2_SNIPER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3.25,0,0,0,-5,7.5,,ATTACHMENTS/MOD_IDLE_SWAY_CONTROL|1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,,,,0,,,
2446,,extra,ATTACHMENTS_TANGO/BODY_LIGHT_GENERAL,light_sn_t9quickscope01,laser,icon_attachment_sn_t9quickscope_light_01,ATTACHMENTS_TANGO/BODY_LIGHT_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,0,0,,ATTACHMENTS/MOD_REVEAL_DISTANCE|1,,,,,,,,0,,,
2447,,extra,ATTACHMENTS_TANGO/BODY_LIGHT2_GENERAL,light_sn_t9quickscope02,laserbalanced,icon_attachment_sn_t9quickscope_light_02,ATTACHMENTS_TANGO/BODY_LIGHT2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,-4,0,,ATTACHMENTS/MOD_REVEAL_DISTANCE|1,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|-1,,,,,,,0,,,
2448,,extra,ATTACHMENTS_TANGO/BODY_STEADYAIM_GENERAL,steadyaim_sn_t9quickscope01,laserads,icon_attachment_sn_t9quickscope_steadyaim_01,ATTACHMENTS_TANGO/BODY_STEADYAIM_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,2.25,0,0,0,0,0,,ATTACHMENTS/MOD_HIP_FIRE_ACCURACY|1,,,,,,,,0,,,
2449,,extra,ATTACHMENTS_TANGO/STEADYAIM_AR_T902,steadyaim_sn_t9quickscope02,laserrange,icon_attachment_sn_t9quickscope_steadyaim_02,ATTACHMENTS_TANGO/BODY_STEADYAIM2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,0,0,-4,0,,ATTACHMENTS/MOD_HIP_FIRE_ACCURACY|1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,,,,0,,,
2450,,extra,ATTACHMENTS_TANGO/MIXBODY_AR_T901,mixbody_sn_t9quickscope01,lasermix,icon_attachment_sn_t9quickscope_mixbody_01,ATTACHMENTS_TANGO/BODY_MIXBODY_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,0,0,,ATTACHMENTS/MOD_REVEAL_DISTANCE_ADS|1,,,,,,,,0,,,
2451,,extra,ATTACHMENTS_TANGO/BODY_MIXBODY2_GENERAL,mixbody_sn_t9quickscope02,lasermix2,icon_attachment_sn_t9quickscope_mixbody_02,ATTACHMENTS_TANGO/BODY_MIXBODY2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3,0,0,0,-3,-3,,ATTACHMENTS/MOD_REVEAL_DISTANCE|1,ATTACHMENTS/MOD_HIP_FIRE_ACCURACY|1,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|-1,ATTACHMENTS/MOD_ADS_TIME|-1,,,,,0,,,
2452,,optic,ATTACHMENTS/IRONS,ironsdefault_sn_t9standard,ironsdefault,icon_attachment_sn_t9standard_ironsdefault,ATTACHMENTS/DESC_IRONS,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,0,0,,,,,,,,,,0,,,
2453,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_GRIP_SINGLE,grip_sn_t9standard01,gripvert,icon_attachment_sn_t9standard_grip_01,ATTACHMENTS_TANGO/UNDERBARREL_GRIP_SINGLE_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3.25,0,0,0,0,0,,ATTACHMENTS/MOD_VERTICAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_HORIZONTAL_RECOIL_CONTROL|1,,,,,,,0,,,
2454,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_GRIP2_SNIPER,grip_sn_t9standard02,gripvertpro,icon_attachment_sn_t9standard_grip_02,ATTACHMENTS_TANGO/UNDERBARREL_GRIP2_SNIPER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,4,0,0,0,-5,0,,ATTACHMENTS/MOD_VERTICAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_HORIZONTAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_SPRINT_MOVE_SPEED|-1,,,,,,0,,,
2455,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_SPEEDGRIP_GENERAL,speedgrip_sn_t9standard01,gripang,icon_attachment_sn_t9standard_speedgrip_01,ATTACHMENTS_TANGO/UNDERBARREL_SPEEDGRIP_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,7,0,,ATTACHMENTS/MOD_MELEE_QUICKNESS|1,,,,,,,,0,,,
2456,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_SPEEDGRIP2_GENERAL,speedgrip_sn_t9standard02,gripangpro,icon_attachment_sn_t9standard_speedgrip_02,ATTACHMENTS_TANGO/UNDERBARREL_SPEEDGRIP2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,10,0,,ATTACHMENTS/MOD_MOVEMENT_SPEED|1,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|1,,,,,,0,,,
2457,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_MIXUNDER_GENERAL,mixunder_sn_t9standard01,gripcust,icon_attachment_sn_t9standard_mixunder_01,ATTACHMENTS_TANGO/UNDERBARREL_MIXUNDER_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,5,0,,ATTACHMENTS/MOD_SPRINT_MOVE_SPEED|1,,,,,,,,0,,,
2458,,undermount,ATTACHMENTS_TANGO/UNDERBARREL_MIXUNDER2_OTHER,mixunder_sn_t9standard02,gripcust2,icon_attachment_sn_t9standard_mixunder_02,ATTACHMENTS_TANGO/UNDERBARREL_MIXUNDER2_OTHER_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,2.25,0,0,0,7,-3,,ATTACHMENTS/MOD_SPRINT_MOVE_SPEED|1,ATTACHMENTS/MOD_HORIZONTAL_RECOIL_CONTROL|1,ATTACHMENTS/MOD_MOVEMENT_SPEED|-1,ATTACHMENTS/MOD_SHOOTING_MOVE_SPEED|-1,ATTACHMENTS/MOD_ADS_MOVEMENT_SPEED|-1,,,,0,,,
2459,,reargrip,ATTACHMENTS_TANGO/HANDLE_HANDLE_GENERAL,handle_sn_t9standard01,pistolgrip01,icon_attachment_sn_t9standard_handle_01,ATTACHMENTS_TANGO/HANDLE_HANDLE_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3.75,0,0,0,0,0,,ATTACHMENTS/MOD_FLINCH_RESISTANCE|1,,,,,,,,0,,,
2460,,reargrip,ATTACHMENTS_TANGO/HANDLE_HANDLE2_GENERAL,handle_sn_t9standard02,pistolgrip02,icon_attachment_sn_t9standard_handle_02,ATTACHMENTS_TANGO/HANDLE_HANDLE2_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,3.5,0,0,0,4,0,,ATTACHMENTS/MOD_ADS_TIME|1,ATTACHMENTS/MOD_FLINCH_RESISTANCE|1,ATTACHMENTS/MOD_SPRINT_FIRE_TIME|-1,,,,,,0,,,
2461,,reargrip,ATTACHMENTS_TANGO/HANDLE_QUICKDRAW_GENERAL,quickdraw_sn_t9standard01,pistolgrip03,icon_attachment_sn_t9standard_quickdraw_01,ATTACHMENTS_TANGO/HANDLE_QUICKDRAW_GENERAL_DESC,PERKS/COMPLETE_THE_MARKSMAN,,,,,,0,0,0,0,4,0,,ATTACHMENTS/MOD_ADS_TIME|1,,,,,,,,0,,,
